employee_id,first_name,last_name,job_title,level,email,dob,phone,address,join_date
06300563,Tito,Gondokusumo,Healthcare Director,11,tito.gondokusumo@gdn-commerce.com,2001-06-24,+62899016444665,"Apt. 233 Jl. Ahmad Yani No. 86, Lima Puluh Kota, ST 31474",2017-12-25
06309775,Lidya,Listiyono,Corporate Developer,12,lidya.listiyono@gdn-commerce.com,1988-08-19,+62852135903575,"Apt. 819 Jl. Hayamwuruk No. 37, Kepulauan Sula, NT 18150",2019-10-18
06305657,Niko,Rianto,Design Agent,6,niko.rianto@gdn-commerce.com,1996-12-13,+62889782110700,"Jl. Diponegoro No. 37, Tapanuli Selatan, GO 34224",2016-02-28
06302662,Heri,Oktavian,Central Officer,13,heri.oktavian@gdn-commerce.com,1970-09-01,+62843747637720,"Suite 280 Jl. Gatot Soebroto No. 95, Enrekang, JB 34374",2021-06-01
06308162,Salim,Kusuma,Accounting Orchestrator,7,salim.kusuma@gdn-commerce.com,1999-06-19,+62825056041599,"Jl. Juanda No. 58, Padangsidimpuan, KT 56846",2020-04-08
06305085,Tri,Pradipta,Human Retail Liaison,7,tri.pradipta@gdn-commerce.com,1995-04-22,+62854898015425,"Jl. Jend. Sudirman No. 48, Lampung Timur, SR 88357",2020-02-11
06305805,Unang,Sapta,Hospitality Planner,9,unang.sapta@gdn-commerce.com,1974-06-19,+62839794464107,"Apt. 760 Jl. Rasuna Said No. 86, Pidie, JW 25304",2016-02-13
06308156,Kiki,Nababan,Real-Estate Orchestrator,7,kiki.nababan@gdn-commerce.com,1971-06-21,+62887037788848,"Suite 913 Jl. Ahmad Yani No. 46, Bintan, ST 34574",2020-04-23
06302013,Olivia,Ferianto,Global Designer,13,olivia.ferianto@gdn-commerce.com,1982-04-13,+62861731435061,"Jl. Hayamwuruk No. 80, Kudus, JA 52665",2016-08-31
06308448,Toni,Hermawan,Administration Engineer,9,toni.hermawan@gdn-commerce.com,1977-11-15,+62819805154176,"Suite 621 Jl. Hayamwuruk No. 98, Seluma, PA 50321",2019-07-03
06302031,Fika,Ikhsan,Technology Manager,10,fika.ikhsan@gdn-commerce.com,1977-07-01,+62852263699491,"Jl. Kartini No. 93, Jombang, BA 42720",2020-03-23
06308385,Wisnu,Gunardi,Advertising Representative,9,wisnu.gunardi@gdn-commerce.com,1995-08-14,+62814030446510,"Suite 263 Jl. MH. Thamrin No. 44, Situbondo, BA 30554",2021-10-16
06305731,Rosa,Febriansyah,Retail Manager,10,rosa.febriansyah@gdn-commerce.com,1980-12-28,+62837612853670,"Apt. 398 Jl. Ahmad Yani No. 17, Sampang, SS 14921",2021-10-05
06308908,Heni,Fachri,Principal Associate,10,heni.fachri@gdn-commerce.com,1988-05-26,+62832731805546,"Apt. 832 Jl. Gajahmada No. 97, Sigi, SM 21412",2016-10-02
06304698,Endang,Darmawan,Community-Services Liaison,13,endang.darmawan@gdn-commerce.com,1998-11-02,+62830526165073,"Jl. Juanda No. 95, Kepulauan Anambas, SG 62275",2019-10-05
06304745,Dea,Adriansyah,Investor Marketing Orchestrator,13,dea.adriansyah@gdn-commerce.com,1987-02-24,+62873532927814,"Apt. 290 Jl. Juanda No. 43, Puncak, KI 22367",2016-07-29
06307234,Tito,Riansyah,Administration Facilitator,9,tito.riansyah@gdn-commerce.com,1989-01-10,+62855412557415,"Suite 506 Jl. Rasuna Said No. 94, Aceh Selatan, BT 06241",2021-04-03
06304966,Wira,Atmadja,Direct Retail Supervisor,7,wira.atmadja@gdn-commerce.com,1993-10-10,+62866885327535,"Suite 585 Jl. Gatot Soebroto No. 68, Batam, AC 47732",2021-01-13
06307962,Vira,Tjahjadi,Future Government Agent,6,vira.tjahjadi@gdn-commerce.com,1973-12-19,+62843956532479,"Apt. 474 Jl. Jend. Sudirman No. 35, Bengkayang, NB 01530",2016-09-05
06305758,Adi,Dwiantoro,Product Community-Services Administrator,5,adi.dwiantoro@gdn-commerce.com,1994-09-04,+62854747113618,"Jl. Juanda No. 97, Cirebon, KB 82340",2019-02-25
06306843,Mahesa,Suryatama,Customer Sales Assistant,12,mahesa.suryatama@gdn-commerce.com,1983-07-11,+62825657121900,"Jl. MH. Thamrin No. 61, Gorontalo, SU 80855",2018-11-23
06309939,Dion,Komarudin,Community-Services Executive,7,dion.komarudin@gdn-commerce.com,1980-07-31,+62866225037943,"Apt. 299 Jl. Diponegoro No. 70, Solok Selatan, RI 52773",2016-09-15
06300357,Okta,Gozali,Dynamic Planner,5,okta.gozali@gdn-commerce.com,1986-04-29,+62896689551449,"Apt. 295 Jl. Kartini No. 91, Aceh Tamiang, YO 86362",2019-08-10
06302227,Kartini,Hartanto,Global Executive,7,kartini.hartanto@gdn-commerce.com,1998-04-03,+62810845690212,"Jl. Jend. Sudirman No. 68, Pesisir Barat, BE 37402",2020-03-26
06300788,Arya,Thamrin,Legacy Producer,10,arya.thamrin@gdn-commerce.com,1976-08-03,+62873880162039,"Apt. 649 Jl. Jend. Sudirman No. 85, Siak, KA 74682",2021-06-06
06301925,Iman,Hendrawinata,Human Technology Coordinator,4,iman.hendrawinata@gdn-commerce.com,1990-08-14,+62846363046538,"Apt. 808 Jl. Gajahmada No. 39, Mamuju, SM 03072",2020-12-07
06301661,Kartika,Wardhana,Chief Officer,6,kartika.wardhana@gdn-commerce.com,1978-01-08,+62862598092728,"Jl. Gatot Soebroto No. 86, Wajo, PA 98496",2017-11-28
06302924,Desi,Alamsyah,Mining Assistant,11,desi.alamsyah@gdn-commerce.com,2002-09-13,+62881600821498,"Apt. 108 Jl. Diponegoro No. 61, Puncak Jaya, JK 35395",2018-05-29
06306751,Qomar,Kusumawardhana,National Architect,12,qomar.kusumawardhana@gdn-commerce.com,2002-03-09,+62847653869807,"Jl. Hayamwuruk No. 92, Pakpak Bharat, YO 05108",2020-06-20
06301642,Prima,Wicaksono,Forward Hospitality Designer,10,prima.wicaksono@gdn-commerce.com,1977-08-18,+62843996792957,"Jl. Rasuna Said No. 37, Maybrat, PB 71916",2020-03-13
06307489,Valentinus,Fachriawan,Investor Real-Estate Liaison,10,valentinus.fachriawan@gdn-commerce.com,1977-05-23,+62868570185280,"Apt. 219 Jl. Rasuna Said No. 71, Kapuas Hulu, MA 19569",2020-05-31
06307210,Qorri,Pribadi,Legacy IT Supervisor,10,qorri.pribadi@gdn-commerce.com,1982-10-15,+62849978392266,"Suite 261 Jl. Diponegoro No. 71, Timor Tengah Utara, RI 62539",2017-07-09
06308374,Lidya,Umbara,Legacy Healthcare Supervisor,9,lidya.umbara@gdn-commerce.com,1982-10-18,+62878777428662,"Jl. Rasuna Said No. 55, Padang Panjang, PA 76782",2018-02-19
06300826,Lisa,Gozali,Manufacturing Facilitator,12,lisa.gozali@gdn-commerce.com,1988-08-21,+62871057555357,"Apt. 648 Jl. Gajahmada No. 60, Banjar Baru, SA 00125",2019-07-25
06307561,Liana,Febriansyah,District Associate,13,liana.febriansyah@gdn-commerce.com,1999-10-05,+62883382130365,"Apt. 873 Jl. Diponegoro No. 78, Dharmasraya, KR 24202",2019-12-09
06303590,Bayu,Lazuardi,Central Producer,13,bayu.lazuardi@gdn-commerce.com,1994-04-18,+62836685488341,"Apt. 175 Jl. Gajahmada No. 46, Bintan, NT 37645",2017-04-28
06307824,Qomar,Ardianto,Farming Analyst,10,qomar.ardianto@gdn-commerce.com,1999-10-14,+62824450839135,"Jl. Gatot Soebroto No. 68, Labuhan Batu, BE 79484",2019-08-12
06308248,David,Idris,Legacy Design Architect,6,david.idris@gdn-commerce.com,1986-03-28,+62813589647445,"Jl. Jend. Sudirman No. 60, Aceh Tamiang, JT 01031",2019-10-29
06307480,Edi,Kurnianto,Education Consultant,12,edi.kurnianto@gdn-commerce.com,1978-06-09,+62863141673395,"Jl. Gatot Soebroto No. 50, Nias, SG 08018",2016-04-24
06304622,Victor,Djunaedi,Administration Officer,8,victor.djunaedi@gdn-commerce.com,1983-10-21,+62810547829490,"Suite 672 Jl. Gajahmada No. 26, Tabanan, PB 67077",2019-03-06
06309213,Budi,Jayadinata,Farming Orchestrator,4,budi.jayadinata@gdn-commerce.com,1983-05-29,+62824742043199,"Jl. Juanda No. 92, Rokan Hulu, JK 22856",2017-03-10
06305544,Tri,Komarudin,Internal Consulting Director,4,tri.komarudin@gdn-commerce.com,1995-11-21,+62857985052559,"Suite 684 Jl. Ahmad Yani No. 51, Ogan Komering Ulu Timur, MA 92929",2017-08-18
06303334,Danang,Rusli,Investor Coordinator,11,danang.rusli@gdn-commerce.com,1989-03-11,+62860502470851,"Apt. 835 Jl. Kartini No. 31, Kepulauan Seribu, NT 79389",2021-01-02
06306083,Komar,Budiman,Global Farming Coordinator,8,komar.budiman@gdn-commerce.com,1974-05-07,+62837421384065,"Jl. MH. Thamrin No. 75, Medan, GO 33987",2016-02-15
06309272,Indah,Listyawan,Human Accounting Producer,11,indah.listyawan@gdn-commerce.com,1974-01-16,+62875746735911,"Jl. Diponegoro No. 46, Yahukimo, SA 80856",2018-01-22
06306392,Heru,Hartanto,International Agent,13,heru.hartanto@gdn-commerce.com,1996-04-16,+62821827932249,"Jl. Hayamwuruk No. 42, Intan Jaya, SS 69007",2018-01-28
06308472,Wisnu,Cahyadi,IT Administrator,11,wisnu.cahyadi@gdn-commerce.com,1993-03-22,+62847389253602,"Apt. 252 Jl. Jend. Sudirman No. 21, Mimika, JW 76693",2017-04-08
06302796,Okta,Ilham,Customer Planner,13,okta.ilham@gdn-commerce.com,1996-02-15,+62854166585029,"Jl. Ahmad Yani No. 40, Padang Panjang, BT 52564",2020-03-23
06302284,Agus,Ferdian,Banking Specialist,7,agus.ferdian@gdn-commerce.com,2000-05-01,+62833373910173,"Apt. 974 Jl. Ahmad Yani No. 91, Sorong Selatan, RI 04632",2017-12-03
06303357,Adi,Bintara,Construction Administrator,9,adi.bintara@gdn-commerce.com,1994-04-30,+62872950788178,"Jl. MH. Thamrin No. 87, Tana Tidung, KI 10974",2016-06-15
06309359,Toni,Wirawan,Real-Estate Engineer,5,toni.wirawan@gdn-commerce.com,2003-11-28,+62862688891594,"Jl. Ahmad Yani No. 48, Mamberamo Raya, KI 16311",2018-12-23
06308244,Heri,Utama,Investor Strategist,5,heri.utama@gdn-commerce.com,1995-06-09,+62880827717252,"Jl. Kartini No. 47, Kerinci, MA 01049",2021-03-26
06307648,Ruslan,Wardhana,Dynamic Community-Services Manager,8,ruslan.wardhana@gdn-commerce.com,1974-11-28,+62846099720794,"Jl. Gajahmada No. 31, Kayong Utara, NT 21930",2021-09-21
06301592,Hamdan,Iswanto,Hospitality Consultant,5,hamdan.iswanto@gdn-commerce.com,1981-08-18,+62819450613730,"Jl. Juanda No. 66, Bima, BT 29529",2018-06-10
06307091,Martin,Riyadi,Senior Design Strategist,9,martin.riyadi@gdn-commerce.com,2003-07-20,+62879879497109,"Apt. 357 Jl. Gajahmada No. 42, Minahasa, RI 40191",2017-06-17
06307691,Iman,Daniawan,Product Technology Strategist,8,iman.daniawan@gdn-commerce.com,1976-02-10,+62829294164527,"Jl. Kartini No. 37, Indragiri Hilir, PB 57873",2016-06-12
06306843,Bima,Ferianto,Regional Hospitality Associate,4,bima.ferianto@gdn-commerce.com,1994-07-07,+62871633885243,"Jl. Jend. Sudirman No. 81, Toli-toli, SS 63692",2016-02-01
06305669,Wahyu,Wardhana,Healthcare Administrator,10,wahyu.wardhana@gdn-commerce.com,1982-02-27,+62830935338725,"Suite 671 Jl. Ahmad Yani No. 98, Manado, PB 09375",2016-04-13
06301200,Danang,Yulianto,Dynamic Technician,7,danang.yulianto@gdn-commerce.com,1991-06-08,+62826316928181,"Apt. 434 Jl. Ahmad Yani No. 61, Tidore Kepulauan, KI 80651",2016-12-27
06302700,Prima,Santoso,Marketing Liaison,12,prima.santoso@gdn-commerce.com,1987-10-23,+62860480021720,"Suite 636 Jl. Jend. Sudirman No. 84, Wonogiri, PP 55515",2017-09-08
06303166,Bambang,Wardhana,Corporate Associate,13,bambang.wardhana@gdn-commerce.com,1990-10-24,+62836228557242,"Jl. Juanda No. 84, Toba Samosir, SU 29034",2020-03-06
06302124,Nisa,Listiyono,Central Analyst,13,nisa.listiyono@gdn-commerce.com,1998-03-02,+62811769996326,"Jl. Ahmad Yani No. 55, Bangka Tengah, MU 29992",2021-04-01
06306467,Prily,Bimantara,Community-Services Designer,5,prily.bimantara@gdn-commerce.com,2001-04-03,+62884340521905,"Jl. Ahmad Yani No. 62, Batang, SL 82856",2019-04-10
06308830,Yudhistira,Darmawan,Dynamic Healthcare Orchestrator,5,yudhistira.darmawan@gdn-commerce.com,1986-03-27,+62896971544257,"Apt. 481 Jl. MH. Thamrin No. 90, Semarang, SN 76479",2020-04-14
06303373,Rahmat,Saragih,Chief Construction Specialist,6,rahmat.saragih@gdn-commerce.com,1994-09-18,+62815615974877,"Apt. 275 Jl. Hayamwuruk No. 82, Gunung Kidul, LA 85357",2021-05-06
06306908,Endang,Jayadinata,Consulting Specialist,11,endang.jayadinata@gdn-commerce.com,2002-09-14,+62878648871811,"Jl. Gatot Soebroto No. 80, Batang, NB 06981",2017-08-21
06308321,Jaka,Bimantara,Direct Representative,11,jaka.bimantara@gdn-commerce.com,1986-06-04,+62822447556240,"Jl. Diponegoro No. 34, Lanny Jaya, KA 14098",2017-06-30
06302910,Budi,Jayadinata,Chief Technology Supervisor,6,budi.jayadinata@gdn-commerce.com,1979-12-17,+62823323818548,"Suite 157 Jl. Gajahmada No. 19, Gorontalo, SM 22382",2016-05-06
06304120,Slamet,Jayadinata,Legacy Specialist,12,slamet.jayadinata@gdn-commerce.com,1996-05-04,+62859027015087,"Jl. Jend. Sudirman No. 96, Lombok Barat, BE 03389",2016-01-19
06302090,Jaya,Wijaya,Lead Design Facilitator,4,jaya.wijaya@gdn-commerce.com,1992-04-17,+62815038554996,"Apt. 244 Jl. Rasuna Said No. 44, Jayapura, KS 16612",2018-04-22
06301997,Bayu,Gondokusumo,Advertising Representative,4,bayu.gondokusumo@gdn-commerce.com,1970-09-08,+62838477065505,"Jl. Gatot Soebroto No. 62, Ponorogo, KU 74956",2020-04-26
06306381,Anita,Hadiwijaya,Customer Advertising Strategist,7,anita.hadiwijaya@gdn-commerce.com,2001-02-02,+62876344381655,"Jl. Kartini No. 70, Gunungsitoli, NB 36198",2016-10-01
06308148,Aan,Rustam,Marketing Planner,6,aan.rustam@gdn-commerce.com,2001-10-05,+62873100236106,"Jl. Jend. Sudirman No. 32, Boalemo, SN 43205",2020-05-12
06304186,Yossi,Cahyono,Marketing Administrator,8,yossi.cahyono@gdn-commerce.com,1993-09-25,+62828716191949,"Jl. Hayamwuruk No. 73, Wonogiri, MU 30495",2021-09-20
06305908,Roni,Rusli,National Analyst,12,roni.rusli@gdn-commerce.com,1995-02-17,+62859133335995,"Apt. 384 Jl. Diponegoro No. 27, Banjar, PB 58533",2021-07-13
06304035,Iwan,Kurniawan,Corporate Community-Services Engineer,13,iwan.kurniawan@gdn-commerce.com,1994-04-09,+62858743856600,"Jl. Hayamwuruk No. 96, Banjarmasin, GO 05993",2016-03-31
06304300,Lidya,Qodir,Real-Estate Developer,11,lidya.qodir@gdn-commerce.com,1979-08-22,+62855155332630,"Jl. Gatot Soebroto No. 11, Lima Puluh Kota, NB 55629",2016-12-31
06309913,Niko,Setiawan,Corporate Consulting Planner,13,niko.setiawan@gdn-commerce.com,1974-01-04,+62894782733902,"Jl. Kartini No. 24, Wonosobo, NT 02394",2017-11-10
06306409,Unang,Ferdian,Central Producer,12,unang.ferdian@gdn-commerce.com,1975-10-03,+62869093541465,"Suite 748 Jl. Rasuna Said No. 89, Pelalawan, MU 11317",2019-08-04
06309651,Wawan,Armansyah,Administration Assistant,5,wawan.armansyah@gdn-commerce.com,1992-08-15,+62851249396070,"Jl. Hayamwuruk No. 47, Aceh Tengah, KA 76865",2019-04-17
06307157,Vicky,Cahyadi,Farming Developer,10,vicky.cahyadi@gdn-commerce.com,1972-03-14,+62869950174728,"Jl. Gajahmada No. 45, Lingga, KT 70572",2018-12-12
06308528,Ahmad,Dinata,Administration Architect,12,ahmad.dinata@gdn-commerce.com,1974-09-06,+62880970826039,"Jl. Gajahmada No. 15, Simeulue, BA 46302",2020-08-05
06309671,Niko,Sugianto,Healthcare Associate,12,niko.sugianto@gdn-commerce.com,1971-10-09,+62818914713335,"Jl. Rasuna Said No. 72, Lima Puluh Kota, SA 41319",2016-01-26
06303979,Anton,Lesmana,Corporate Manager,12,anton.lesmana@gdn-commerce.com,1994-11-16,+62853781458616,"Suite 973 Jl. MH. Thamrin No. 75, Tomohon, RI 28095",2017-04-14
06300796,Slamet,Umbara,Internal Mining Planner,12,slamet.umbara@gdn-commerce.com,2002-04-09,+62875092465861,"Suite 693 Jl. Gatot Soebroto No. 80, Lingga, ML 42873",2018-10-23
06309641,Edwin,Mahendra,Forward Accounting Liaison,10,edwin.mahendra@gdn-commerce.com,2001-11-21,+62842043424779,"Jl. Gatot Soebroto No. 11, Pakpak Bharat, JB 85351",2016-05-08
06309082,Lia,Budiman,Product Technology Developer,5,lia.budiman@gdn-commerce.com,1989-09-03,+62898839338110,"Apt. 817 Jl. MH. Thamrin No. 26, Aceh Tenggara, PB 24925",2016-04-04
06303334,Aditya,Jayadi,Advertising Director,8,aditya.jayadi@gdn-commerce.com,1986-03-11,+62829381464284,"Jl. Juanda No. 26, Luwu Timur, JK 73190",2021-03-22
06308933,Jaka,Bintara,Community-Services Assistant,11,jaka.bintara@gdn-commerce.com,1971-07-04,+62884686012686,"Suite 930 Jl. Gatot Soebroto No. 59, Kotamobagu, AC 63504",2021-06-23
06308319,Popi,Zulfikara,Administration Director,12,popi.zulfikara@gdn-commerce.com,2001-11-04,+62888785442612,"Jl. Gatot Soebroto No. 25, Bombana, SL 94161",2021-05-02
06306929,Qomar,Marzuki,Direct Retail Supervisor,11,qomar.marzuki@gdn-commerce.com,1993-03-13,+62847937253729,"Jl. Kartini No. 25, Bombana, ML 51036",2020-10-02
06301947,Vicky,Mahendra,Consulting Assistant,6,vicky.mahendra@gdn-commerce.com,1999-05-23,+62838353483946,"Apt. 292 Jl. Jend. Sudirman No. 13, Jembrana, JW 33565",2018-05-10
06305283,Okta,Hadiwijaya,Customer Marketing Associate,6,okta.hadiwijaya@gdn-commerce.com,1998-01-03,+62819400556472,"Apt. 628 Jl. Ahmad Yani No. 39, Mamuju, KS 35148",2017-03-24
06301551,Yanuar,Setiawan,Global Consulting Engineer,6,yanuar.setiawan@gdn-commerce.com,1983-09-15,+62844174836850,"Jl. Hayamwuruk No. 76, Tanah Datar, MU 30600",2017-10-04
06303343,Topan,Candrawijaya,Forward Farming Strategist,8,topan.candrawijaya@gdn-commerce.com,1992-01-09,+62837098109048,"Jl. Gajahmada No. 38, Indragiri Hulu, JT 80664",2018-04-09
06300663,Aulia,Komarudin,Community-Services Liaison,13,aulia.komarudin@gdn-commerce.com,1992-07-29,+62860589109649,"Jl. Hayamwuruk No. 24, Agam, BE 92882",2019-12-09
06302821,Sigit,Pradhana,Global Liaison,7,sigit.pradhana@gdn-commerce.com,1979-02-27,+62823249325428,"Suite 683 Jl. Diponegoro No. 37, Jember, JK 36369",2021-01-10
06302796,Nisa,Waluyo,Investor Sales Coordinator,5,nisa.waluyo@gdn-commerce.com,1981-04-20,+62823495769486,"Jl. Rasuna Said No. 41, Muara Enim, NU 92114",2020-01-24
06305599,Qorri,Bimantara,Marketing Agent,6,qorri.bimantara@gdn-commerce.com,1989-06-26,+62842642774773,"Apt. 861 Jl. Juanda No. 77, Sorong Selatan, JB 73729",2021-05-15
06307711,Wendy,Nugraha,Community-Services Assistant,11,wendy.nugraha@gdn-commerce.com,2001-12-05,+62835535538473,"Jl. Kartini No. 22, Raja Ampat, PA 12606",2019-08-05
06301280,Yahya,Pradhana,Internal Marketing Executive,5,yahya.pradhana@gdn-commerce.com,1979-04-25,+62855076507829,"Apt. 176 Jl. Gatot Soebroto No. 28, Pringsewu, PB 12400",2018-10-03
06309687,Noval,Maheswara,Internal Construction Representative,13,noval.maheswara@gdn-commerce.com,1981-06-21,+62860710743773,"Jl. Diponegoro No. 12, Majalengka, ST 40648",2016-07-15
06306991,Vira,Hendrawinata,Advertising Director,9,vira.hendrawinata@gdn-commerce.com,2002-01-28,+62864306747488,"Jl. Ahmad Yani No. 55, Minahasa Selatan, SG 65677",2017-01-30
06304544,Galih,Pradhana,Corporate Liaison,9,galih.pradhana@gdn-commerce.com,1973-05-09,+62873625911367,"Apt. 962 Jl. Jend. Sudirman No. 97, Mandailing Natal, SL 83651",2016-08-05
06308320,Popi,Dwiantoro,IT Supervisor,10,popi.dwiantoro@gdn-commerce.com,1987-10-21,+62811201881662,"Apt. 177 Jl. Gatot Soebroto No. 31, Badung, SR 38722",2016-05-24
06304986,Yudi,Cahyono,Legal Facilitator,11,yudi.cahyono@gdn-commerce.com,1988-07-10,+62879695473388,"Apt. 920 Jl. Kartini No. 37, Ende, SM 34865",2017-01-20
06306559,Bima,Rianto,Mining Strategist,6,bima.rianto@gdn-commerce.com,1994-06-16,+62835151139614,"Suite 124 Jl. Rasuna Said No. 72, Palangka Raya, SR 38709",2017-10-10
06303703,Zaenal,Kurniadi,Future Retail Coordinator,5,zaenal.kurniadi@gdn-commerce.com,1987-03-14,+62888797837482,"Apt. 747 Jl. Diponegoro No. 50, Seruyan, PB 97059",2020-02-11
06305081,Bambang,Pahlevi,National Design Liaison,9,bambang.pahlevi@gdn-commerce.com,1989-10-08,+62898209963308,"Jl. Gatot Soebroto No. 66, Ogan Komering Ulu Timur, SM 19640",2016-04-30
06300490,Chandra,Cahyono,Direct Advertising Representative,10,chandra.cahyono@gdn-commerce.com,1993-07-18,+62848006311599,"Apt. 529 Jl. Hayamwuruk No. 40, Manggarai Barat, LA 55854",2019-07-09
06307330,Putri,Indragiri,Manufacturing Associate,4,putri.indragiri@gdn-commerce.com,1972-10-29,+62868054450221,"Apt. 941 Jl. Gajahmada No. 50, Sumbawa, LA 50317",2019-01-25
06302312,Sigit,Setiawan,Legacy Assistant,6,sigit.setiawan@gdn-commerce.com,1979-09-13,+62827293249025,"Jl. Jend. Sudirman No. 64, Metro, SR 41808",2020-12-02
06308124,Indra,Rudianto,Accounting Engineer,12,indra.rudianto@gdn-commerce.com,1991-06-17,+62849636923469,"Apt. 715 Jl. Gatot Soebroto No. 36, Wonosobo, SR 59524",2017-07-14
06300599,Dimas,Nugraha,Legacy Manager,12,dimas.nugraha@gdn-commerce.com,1973-06-08,+62899403390680,"Suite 409 Jl. Jend. Sudirman No. 10, Wonosobo, JB 40951",2020-07-17
06307995,Effendi,Wijanarko,Future Education Developer,8,effendi.wijanarko@gdn-commerce.com,1976-08-26,+62810945279156,"Suite 635 Jl. Jend. Sudirman No. 75, Jember, SU 90228",2017-09-08
06304132,Wira,Dinata,Consulting Strategist,13,wira.dinata@gdn-commerce.com,1974-01-08,+62836264355220,"Jl. Kartini No. 10, Manggarai Barat, SL 88735",2020-04-07
06303827,Slamet,Nurdiansyah,Corporate Banking Analyst,11,slamet.nurdiansyah@gdn-commerce.com,1994-08-13,+62824720946896,"Suite 175 Jl. Juanda No. 98, Ketapang, PB 80835",2016-06-17
06305212,Yoga,Cahyono,Investor Government Planner,7,yoga.cahyono@gdn-commerce.com,1986-12-30,+62816341116386,"Jl. Gajahmada No. 85, Batam, BE 46265",2018-06-27
06307309,Gita,Fachri,Internal Marketing Planner,7,gita.fachri@gdn-commerce.com,1988-10-07,+62846248174983,"Jl. Hayamwuruk No. 92, Nagekeo, BE 24130",2017-03-23
06305543,Gugun,Zulkarnain,IT Consultant,7,gugun.zulkarnain@gdn-commerce.com,1978-08-14,+62855510985949,"Jl. Gatot Soebroto No. 72, Bangka, SA 33537",2021-09-20
06303814,Bagus,Ginanjar,Corporate Marketing Facilitator,6,bagus.ginanjar@gdn-commerce.com,1974-06-06,+62898594612766,"Jl. MH. Thamrin No. 13, Hulu Sungai Tengah, KI 47924",2019-01-21
06305202,Devi,Fachri,Customer Producer,10,devi.fachri@gdn-commerce.com,1972-01-03,+62877828962100,"Suite 759 Jl. MH. Thamrin No. 98, Buton Utara, BE 46754",2016-08-19
06308704,Pandu,Ferdian,Global Manager,7,pandu.ferdian@gdn-commerce.com,1980-05-04,+62832818800411,"Apt. 275 Jl. Kartini No. 90, Mojokerto, SU 96146",2021-12-21
06304925,Qomar,Idris,Technology Administrator,7,qomar.idris@gdn-commerce.com,1993-09-07,+62871415564972,"Jl. Diponegoro No. 23, Batang Hari, SG 79623",2018-03-23
